               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 487,           0.0082154,           0.0028388,          0.00070446,                   1,                   1,               0.995,             0.96134,           0.0060772,           0.0019459,          0.00070184,           0.0003772,           0.0003772,           0.0003772
                 488,           0.0080186,           0.0027479,          0.00070092,                   1,                   1,               0.995,             0.96038,           0.0060397,           0.0019411,          0.00070126,           0.0003574,           0.0003574,           0.0003574
                 489,           0.0082291,           0.0031982,          0.00070676,                   1,                   1,               0.995,             0.96133,           0.0060539,           0.0019392,          0.00069962,           0.0003376,           0.0003376,           0.0003376
                 490,           0.0084372,           0.0030811,          0.00070665,                   1,                   1,               0.995,             0.96182,           0.0060665,           0.0019416,          0.00069693,           0.0003178,           0.0003178,           0.0003178
                 491,           0.0080992,           0.0027526,          0.00067153,                   1,                   1,               0.995,             0.96181,           0.0060907,           0.0019442,          0.00069529,            0.000298,            0.000298,            0.000298
                 492,           0.0081278,           0.0030347,          0.00068184,                   1,                   1,               0.995,             0.96008,           0.0061832,           0.0019526,          0.00069476,           0.0002782,           0.0002782,           0.0002782
                 493,           0.0084771,           0.0029104,           0.0006938,                   1,                   1,               0.995,             0.95962,           0.0059995,           0.0019395,           0.0006947,           0.0002584,           0.0002584,           0.0002584
                 494,           0.0080996,           0.0028822,          0.00068303,                   1,                   1,               0.995,             0.95958,           0.0059806,           0.0019397,          0.00069311,           0.0002386,           0.0002386,           0.0002386
                 495,           0.0079379,           0.0031929,          0.00070179,                   1,                   1,               0.995,             0.96003,           0.0059715,           0.0019382,          0.00069114,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0076118,           0.0030781,          0.00068969,                   1,                   1,               0.995,             0.96138,           0.0059981,           0.0019376,          0.00069024,            0.000199,            0.000199,            0.000199
                 497,           0.0080726,           0.0033214,          0.00067692,                   1,                   1,               0.995,             0.96098,           0.0060022,            0.001937,          0.00068848,           0.0001792,           0.0001792,           0.0001792
                 498,           0.0083512,            0.003056,          0.00066293,             0.99999,                   1,               0.995,             0.96061,            0.006049,           0.0019417,          0.00068673,           0.0001594,           0.0001594,           0.0001594
                 499,           0.0081417,           0.0033003,          0.00069876,             0.99999,                   1,               0.995,             0.96055,           0.0060091,           0.0019378,          0.00068509,           0.0001396,           0.0001396,           0.0001396
